,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
23643,"What you need are, when people see problems, they offer solutions to fix those problems.",414,38_2012,3,3,92153,92242,,"{""Claim"": 17, ""O"": 1}",Claim,"What you need are, when people see problems, they offer solutions to fix those problems.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5174.0,5179.76,NOT_FOUND
23644,We're not getting that.,414,38_2012,4,4,92242,92266,,"{""Claim"": 5, ""O"": 1}",Claim,We're not getting that.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5179.76,5180.76,NOT_FOUND
23645,"Look, we can grow this economy faster.",414,38_2012,5,5,92266,92305,,"{""O"": 3, ""Claim"": 6}",Claim,"Look, we can grow this economy faster.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5180.76,5183.52,NOT_FOUND
23646,That's what our five- point plan for a stronger middle class is all about.,414,38_2012,6,6,92305,92380,,"{""Premise"": 15, ""O"": 1}",Premise,That's what our five- point plan for a stronger middle class is all about.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,5183.52,5185.92,NOT_FOUND
23647,"It's about getting 12 million jobs, higher take-home pay, getting people out of poverty into the middle class.",414,38_2012,7,7,92380,92491,,"{""Claim"": 21, ""O"": 1}",Claim,"It's about getting 12 million jobs, higher take-home pay, getting people out of poverty into the middle class.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5185.92,5190.4,NOT_FOUND
23648,"That means going with proven, pro- growth policies that we know works to get people back to work.",414,38_2012,8,8,92491,92589,,"{""Claim"": 19, ""O"": 1}",Claim,"That means going with proven, pro- growth policies that we know works to get people back to work.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5190.4,5196.4,NOT_FOUND
23649,"Putting ideas on the table, working with Democrats -- that actually works sometimes -- and then...  (CROSSTALK)",414,38_2012,9,9,92589,92701,,"{""Claim"": 9, ""O"": 12}",O,"Putting ideas on the table, working with Democrats -- that actually works sometimes -- and then...  (CROSSTALK)",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Mixed,5196.4,5201.88,NOT_FOUND
23650,"BIDEN: Well, he gets 40, I get 15, that's OK.",416,38_2012,0,0,92878,92924,,"{""O"": 13, ""Claim"": 3}",O," Well, he gets 40, I get 15, that's OK.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Mixed,5208.8,5211.6,NOT_FOUND
23651,BIDEN: That's all right.,418,38_2012,0,0,92973,92998,,"{""O"": 7}",O, That's all right.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,5212.92,5213.92,NOT_FOUND
23652,Let me tell you.,418,38_2012,1,1,92998,93015,,"{""O"": 5}",O,Let me tell you.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,5213.92,5214.6,NOT_FOUND
23653,I -- my -- my record stands for itself.,418,38_2012,2,2,93015,93055,,"{""O"": 5, ""Claim"": 5}",O,I -- my -- my record stands for itself.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Mixed,5214.6,5217.24,NOT_FOUND
23654,I never say anything I don't mean.,418,38_2012,3,3,93055,93090,,"{""Premise"": 8, ""O"": 1}",Premise,I never say anything I don't mean.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5217.24,5218.76,NOT_FOUND
23655,"Everybody knows, whatever I say, I do.",418,38_2012,4,4,93090,93129,,"{""Premise"": 9, ""O"": 1}",Premise,"Everybody knows, whatever I say, I do.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5218.76,5221.96,NOT_FOUND
23656,"And my whole life has been devoted to leveling the playing field for middle-class people, giving them an even break, treating Main Street and Wall Street the same, hold them to the same responsibility.",418,38_2012,5,5,93129,93331,,"{""O"": 5, ""Premise"": 33}",Premise,"And my whole life has been devoted to leveling the playing field for middle-class people, giving them an even break, treating Main Street and Wall Street the same, hold them to the same responsibility.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5221.96,5233.4,NOT_FOUND
23657,Look at my record.,418,38_2012,6,6,93332,93351,,"{""Premise"": 4, ""O"": 1}",Premise,Look at my record.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5233.4,5234.6,NOT_FOUND
23658,It's been all about the middle class.,418,38_2012,7,7,93351,93389,,"{""Claim"": 8, ""O"": 1}",Claim,It's been all about the middle class.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,5234.6,5236.84,NOT_FOUND
23659,They're the people who grow this country.,418,38_2012,8,8,93389,93431,,"{""Claim"": 8, ""O"": 1}",Claim,They're the people who grow this country.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,5236.84,5238.56,NOT_FOUND
23660,"We think you grow this country from the middle out, not from the top down.",418,38_2012,9,9,93431,93506,,"{""Claim"": 16, ""O"": 1}",Claim,"We think you grow this country from the middle out, not from the top down.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,5238.56,5241.92,NOT_FOUND
23661,"BIDEN: Well, let -- let me say at the outset that I want to thank you, Martha, for doing this, and Centre College.",420,38_2012,0,0,93693,93808,,"{""O"": 29}",O," Well, let -- let me say at the outset that I want to thank you, Martha, for doing this, and Centre College.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,5251.8,5259.6,NOT_FOUND
23662,The fact is that we're in a situation where we inherited a god-awful circumstance.,420,38_2012,1,1,93808,93891,,"{""O"": 16}",O,The fact is that we're in a situation where we inherited a god-awful circumstance.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,5259.6,5266.6,NOT_FOUND
23663,People are in real trouble.,420,38_2012,2,2,93891,93919,,"{""O"": 6}",O,People are in real trouble.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,5266.6,5269.04,NOT_FOUND
23664,We acted to move to bring relief to the people who need the most help now.,420,38_2012,3,3,93919,93994,,"{""O"": 17}",O,We acted to move to bring relief to the people who need the most help now.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,5269.04,5273.92,NOT_FOUND
23665,"And -- and in the process, we -- in case you haven't noticed, we have strong disagreements, but I -- you probably detected my frustration with their attitude about the American people.",420,38_2012,4,4,93994,94179,,"{""O"": 25, ""Claim"": 12}",O,"And -- and in the process, we -- in case you haven't noticed, we have strong disagreements, but I -- you probably detected my frustration with their attitude about the American people.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Mixed,5273.92,5287.68,NOT_FOUND
23666,My friend says that 30 percent of the American people are takers.,420,38_2012,5,5,94179,94245,,"{""Premise"": 12, ""O"": 1}",Premise,My friend says that 30 percent of the American people are takers.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5287.68,5292.32,NOT_FOUND
23667,Romney points out 47 percent of the people won't take responsibility.,420,38_2012,6,6,94245,94315,,"{""Premise"": 12, ""O"": 1}",Premise,Romney points out 47 percent of the people won't take responsibility.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5292.32,5296.16,NOT_FOUND
23668,He's talking about my mother and father.,420,38_2012,7,7,94316,94357,,"{""Premise"": 8, ""O"": 1}",Premise,He's talking about my mother and father.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5296.16,5298.36,NOT_FOUND
23669,"He's talking about the places I grew up in, my neighbors in Scranton and Claymont, and he's talking about -- he's talking about the people that have built this country.",420,38_2012,8,8,94357,94526,,"{""Premise"": 28, ""O"": 8}",Premise,"He's talking about the places I grew up in, my neighbors in Scranton and Claymont, and he's talking about -- he's talking about the people that have built this country.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5298.36,5306.64,NOT_FOUND
23670,"All they're looking for, Martha, all they're looking for is an even shot.",420,38_2012,9,9,94526,94600,,"{""O"": 9, ""Claim"": 9}",O,"All they're looking for, Martha, all they're looking for is an even shot.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Mixed,5306.64,5310.52,NOT_FOUND
23671,"Whenever you give them the shot, they've done it.",420,38_2012,10,10,94600,94650,,"{""Premise"": 11, ""O"": 1}",Premise,"Whenever you give them the shot, they've done it.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5310.52,5312.8,NOT_FOUND
23672,They've done it.,420,38_2012,11,11,94650,94667,,"{""Premise"": 4, ""O"": 1}",Premise,They've done it.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5312.8,5314.0,NOT_FOUND
23673,"Whenever you've leveled the playing field, they've been able to move.",420,38_2012,12,12,94667,94737,,"{""Premise"": 14, ""O"": 1}",Premise,"Whenever you've leveled the playing field, they've been able to move.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,5314.0,5316.32,NOT_FOUND
23674,And they want a little bit of peace of mind.,420,38_2012,13,13,94737,94782,,"{""O"": 2, ""Claim"": 9}",Claim,And they want a little bit of peace of mind.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,5316.32,5318.0,NOT_FOUND
23675,"And the president and I are not going to rest until that playing field is leveled, they, in fact, have a clear shot, and they have peace of mind, until they can turn to their kid and say with a degree of confidence, ""Honey, it's going to be OK.",420,38_2012,14,14,94783,95028,,"{""O"": 1, ""Claim"": 58}",Claim,"And the president and I are not going to rest until that playing field is leveled, they, in fact, have a clear shot, and they have peace of mind, until they can turn to their kid and say with a degree of confidence, ""Honey, it's going to be OK.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,5318.0,5332.48,NOT_FOUND
23676,"It's going to be OK."" That's what this is all about.",420,38_2012,15,15,95028,95081,,"{""Claim"": 7, ""O"": 8}",O,"It's going to be OK."" That's what this is all about.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Mixed,5332.48,5336.68,NOT_FOUND
23677,"RYAN: I want to thank you, as well, Martha, Danville, Kentucky, Centre College, and I want to thank you, Joe.",422,38_2012,0,0,95111,95221,,"{""O"": 29}",O," I want to thank you, as well, Martha, Danville, Kentucky, Centre College, and I want to thank you, Joe.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5338.76,5343.92,NOT_FOUND
23678,It's been an honor to engage in this critical debate.,422,38_2012,1,1,95221,95275,,"{""O"": 12}",O,It's been an honor to engage in this critical debate.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5343.92,5346.72,NOT_FOUND
23679,We face a very big choice.,422,38_2012,2,2,95275,95302,,"{""O"": 7}",O,We face a very big choice.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5346.72,5352.6,NOT_FOUND
23680,What kind of country are we going to be?,422,38_2012,3,3,95302,95343,,"{""O"": 10}",O,What kind of country are we going to be?,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5352.6,5353.96,NOT_FOUND
23681,What kind of country are we going to give our kids?,422,38_2012,4,4,95343,95395,,"{""O"": 12}",O,What kind of country are we going to give our kids?,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5353.96,5357.56,NOT_FOUND
23682,"President Obama, he had his chance.",422,38_2012,5,5,95395,95431,,"{""Premise"": 7, ""O"": 1}",Premise,"President Obama, he had his chance.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,5357.56,5360.72,NOT_FOUND
23683,He made his choices.,422,38_2012,6,6,95431,95452,,"{""Premise"": 4, ""O"": 1}",Premise,He made his choices.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,5360.72,5361.88,NOT_FOUND
23684,"His economic agenda, more spending, more borrowing, higher taxes, a government takeover of health care.",422,38_2012,7,7,95452,95556,,"{""Claim"": 20}",Claim,"His economic agenda, more spending, more borrowing, higher taxes, a government takeover of health care.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5361.88,5368.36,NOT_FOUND
23685,It's not working.,422,38_2012,8,8,95556,95574,,"{""Claim"": 4, ""O"": 1}",Claim,It's not working.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5368.36,5370.52,NOT_FOUND
23686,It's failed to create the jobs we need.,422,38_2012,9,9,95574,95614,,"{""Claim"": 9, ""O"": 1}",Claim,It's failed to create the jobs we need.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5370.52,5373.4,NOT_FOUND
23687,Twenty-three million Americans are struggling for work today.,422,38_2012,10,10,95615,95677,,"{""Premise"": 8, ""O"": 1}",Premise,Twenty-three million Americans are struggling for work today.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,5373.4,5376.08,NOT_FOUND
23688,Fifteen percent of Americans are in poverty.,422,38_2012,11,11,95677,95722,,"{""Premise"": 7, ""O"": 1}",Premise,Fifteen percent of Americans are in poverty.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,5376.08,5378.8,NOT_FOUND
23689,This is not what a real recovery looks like.,422,38_2012,12,12,95722,95767,,"{""Premise"": 9, ""O"": 1}",Premise,This is not what a real recovery looks like.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,5378.8,5382.32,NOT_FOUND
23690,You deserve better.,422,38_2012,13,13,95767,95787,,"{""O"": 4}",O,You deserve better.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5382.32,5384.36,NOT_FOUND
23691,Mitt Romney and I want to earn your support.,422,38_2012,14,14,95787,95832,,"{""O"": 10}",O,Mitt Romney and I want to earn your support.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5384.36,5388.48,NOT_FOUND
23692,We're offering real reforms for a real recovery for every American.,422,38_2012,15,15,95832,95900,,"{""Claim"": 12, ""O"": 1}",Claim,We're offering real reforms for a real recovery for every American.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5388.48,5393.76,NOT_FOUND
23693,"Mitt Romney -- his experience, his ideas, his solutions -- is uniquely qualified to get this job done.",422,38_2012,16,16,95901,96004,,"{""Claim"": 10, ""O"": 3, ""Premise"": 8}",Claim,"Mitt Romney -- his experience, his ideas, his solutions -- is uniquely qualified to get this job done.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Mixed,5393.76,5402.88,NOT_FOUND
23694,"At a time when we have a jobs crisis in America, wouldn't it be nice to have a job-creator in the White House?",422,38_2012,17,17,96004,96115,,"{""O"": 26}",O,"At a time when we have a jobs crisis in America, wouldn't it be nice to have a job-creator in the White House?",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5402.88,5407.6,NOT_FOUND
23695,"The choice is clear: a stagnant economy that promotes more government dependency or a dynamic, growing economy that promotes opportunity and jobs.",422,38_2012,18,18,96116,96263,,"{""O"": 25}",O,"The choice is clear: a stagnant economy that promotes more government dependency or a dynamic, growing economy that promotes opportunity and jobs.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5407.6,5419.44,NOT_FOUND
23696,"Mitt Romney and I will not duck the tough issues, and we will not blame others for the next four years.",422,38_2012,19,19,96263,96367,,"{""Claim"": 20, ""O"": 3}",Claim,"Mitt Romney and I will not duck the tough issues, and we will not blame others for the next four years.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5419.44,5427.0,NOT_FOUND
23697,We will take responsibility.,422,38_2012,20,20,96367,96396,,"{""Claim"": 4, ""O"": 1}",Claim,We will take responsibility.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5427.0,5429.36,NOT_FOUND
23698,And we will not try to replace our founding principles.,422,38_2012,21,21,96396,96452,,"{""O"": 2, ""Claim"": 9}",Claim,And we will not try to replace our founding principles.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5429.36,5432.4,NOT_FOUND
23699,We will reapply our founding principles.,422,38_2012,22,22,96452,96493,,"{""Claim"": 6, ""O"": 1}",Claim,We will reapply our founding principles.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,5432.4,5435.24,NOT_FOUND
23700,"The choice is clear, and the choice rests with you.",422,38_2012,23,23,96494,96546,,"{""O"": 12}",O,"The choice is clear, and the choice rests with you.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5435.24,5439.96,NOT_FOUND
23701,And we ask you for your vote.,422,38_2012,24,24,96546,96576,,"{""O"": 8}",O,And we ask you for your vote.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5439.96,5441.84,NOT_FOUND
23702,Thank you.,422,38_2012,25,25,96576,96587,,"{""O"": 3}",O,Thank you.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,5446.48,5446.68,NOT_FOUND
23703,BIDEN: Thank you.,424,38_2012,0,0,96646,96664,,"{""O"": 5}",O, Thank you.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,5446.48,5446.68,NOT_FOUND
